,,,,Cause-specific mortality (d),,, Level 4 , Level 2b , Level 4 , Level 4 , Level 4 , Level 2b , Level 2a , Level 2a , Level 2b , Level 2a , Level 2a , Level 2b , Level 2a , Level 4 , Level 2b , Level 2a , Level 2b , Level 2b , Level 4 , Level 4 , Level 4 , Level 2b , Level 4 , Level 2b , Level 2b , Level 2a , Level 4 , Level 4 , Level 4 , Level 4 , Level 1b , Level 4 , Level 4 , Level 4 , Level 2b , Level 3 , Level 2b , Level 4 , Level 4 , Level 2a , Level 2a , Level 2a , Level 1a , Level 2b , Level 2a , Level 4 , Level 4 , Level 4 , Level 2b , Level 4 , Level 2b , Level 2b , Level 2b , Level 2b , Level 2b , Level 4 , Level 4 , Level 1a , Level 4 , Level 2b , Level 1a , Level 2b , Level 4 , Level 4 , Level 2b , Level 2b , Level 4 , Level 2b , Level 2b , Level 2b , Level 4 , Level 4 , Level 2b , Level 2b , Level 4 , Level 1a , Level 1b , Level 3 , Level 4 , Level 2a , Level 4 , Level 1b , Level 2b , Level 2b , Level 2b , Level 1b , Level 3 , Level 2a , Level 4 , Level 2a , Level 2b , Level 2a , Level 4 , Level 1a , Level 4 , Level 4 , Level 4 , Level 4 , Level 1a , Level 2b , Level 4 , Level 4 , Level 2b , Level 4 , Level 4 , Level 1b , Level 4 , Level 4 , Level 2b , Level 2a , Level 4 , Level 4 , Level 2b , Level 4 , Level 4 , Level 4 , Level 4 , Level 2b , Level 4 , Level 2b , Level 1b , Level 2b , Level 4 , Level 4 , Level 2b , Level 2b , Level 4 , Level 4 , Level 4 , Level 2b , Level 4 , Level 2b , Level 2b , Level 2b , Level 2a , Level 2b , Level 2a , Level 2a , Level 2a , Level 1a , Level 2a , Level 4 , Level 2b , Level 2b , Level 2b , Level 4 , Level 2b , Level 4 , Level 4 , Level 3 , Level 2b , Level 2b , Level 4 , Level 1a , Level 1a , Level 1a , Level 4 , Level 4 , Level 2b , Level 2b , Level 2b , Level 4 , Level 2b , Level 4 , Level 2b , Level 2b , Level 2a , Level 2b , Level 3 , Level 2b , Level 4 , Level 4 , Level 2b , Level 2b , Level 4 , Level 2b , Level 2b , Level 4 , Level 4 , Level 2b , Level 4 , Level 1b , Level 4 , Level 1b , Level 2b , Level 2b , Level 4 , Level 2b , Level 4 , Level 4 , Level 4 , Level 3 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Population ('000) (e),,,," 24,076 "," 3,134 "," 32,366 ", 72 ," 15,636 ", 82 ," 38,372 "," 3,027 "," 20,081 "," 8,253 "," 8,306 ", 319 , 710 ," 1,50,528 ", 291 ," 9,848 "," 10,360 ", 269 ," 8,224 ", 623 ," 9,009 "," 3,905 "," 1,815 "," 1,84,318 ", 366 ," 7,795 "," 13,507 "," 7,566 "," 13,720 "," 17,409 "," 31,955 ", 495 ," 4,123 "," 9,810 "," 16,124 "," 13,12,433 "," 44,317 ", 778 ," 3,530 ", 14 ," 4,253 "," 4,540 "," 11,247 ", 827 ," 10,195 "," 18,275 "," 23,514 "," 56,918 "," 5,403 ", 790 , 68 ," 9,325 "," 12,917 "," 71,550 "," 6,576 ", 473 ," 4,354 "," 1,348 "," 76,995 ", 823 ," 5,231 "," 60,624 "," 1,270 "," 1,571 "," 4,517 "," 82,628 "," 22,057 "," 11,079 ", 105 ," 12,397 "," 8,833 "," 1,549 ", 739 ," 9,149 "," 6,702 "," 10,113 ", 293 ," 11,16,985 "," 2,23,225 "," 68,669 "," 27,456 "," 4,068 "," 6,574 "," 58,475 "," 2,665 "," 1,27,798 "," 5,371 "," 15,107 "," 34,675 ", 90 ," 2,617 "," 5,153 "," 5,574 "," 2,315 "," 3,965 "," 1,966 "," 3,348 "," 5,799 "," 3,440 ", 452 ," 18,135 "," 12,894 "," 25,191 ", 291 ," 11,265 ", 400 , 56 ," 2,882 "," 1,231 "," 1,03,338 ", 109 , 32 ," 2,557 "," 30,152 "," 20,078 "," 47,565 "," 1,994 ", 10 ," 26,554 "," 16,264 "," 4,050 "," 5,394 "," 12,808 "," 1,38,001 ", 2 ," 4,609 "," 2,479 "," 1,55,333 ", 20 ," 3,175 "," 5,935 "," 5,793 "," 26,959 "," 82,868 "," 38,247 "," 10,472 ", 764 ," 47,684 "," 3,925 "," 21,726 "," 1,44,696 "," 9,052 ", 49 , 159 , 119 , 183 , 30 , 150 ," 23,047 "," 11,472 "," 10,517 ", 85 ," 5,390 "," 4,274 "," 5,387 "," 1,997 ", 461 ," 7,954 "," 47,541 "," 42,795 "," 19,040 "," 36,145 ", 450 ," 1,114 "," 8,998 "," 7,392 "," 18,389 "," 6,467 "," 62,565 "," 2,030 "," 1,013 "," 6,071 ", 99 ," 1,319 "," 9,996 "," 72,025 "," 4,766 ", 10 ," 28,028 "," 47,282 "," 3,947 "," 59,965 "," 37,508 "," 2,96,844 "," 3,324 "," 26,209 ", 210 ," 26,260 "," 83,839 "," 20,478 "," 11,270 "," 13,025 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W000,,All Causes,,,, 510.5 , 26.1 , 172.0 , 0.6 , 357.5 , 0.7 , 295.0 , 41.3 , 134.2 , 74.6 , 67.5 , 2.1 , 2.5 ," 1,226.0 ", 2.3 , 144.1 , 105.4 , 1.7 , 101.0 , 5.0 , 72.1 , 36.0 , 27.4 ," 1,282.7 ", 1.0 , 111.3 , 221.3 , 133.9 , 149.8 , 244.8 , 225.0 , 2.7 , 70.1 , 168.3 , 89.9 ," 9,290.1 ", 246.0 , 5.2 , 39.1 , 0.1 , 18.1 , 52.2 , 82.0 , 5.7 , 106.6 , 332.9 , 222.2 ," 1,070.7 ", 56.7 , 8.3 , 0.5 , 79.0 , 73.2 , 500.1 , 39.0 , 8.4 , 32.4 , 17.8 ," 1,080.2 ", 5.1 , 47.5 , 546.5 , 13.8 , 17.5 , 39.4 , 825.2 , 229.7 , 105.0 , 0.9 , 77.7 , 114.2 , 26.9 , 7.5 , 110.6 , 43.5 , 130.4 , 1.9 ," 10,308.0 "," 2,023.1 ", 376.6 , 370.3 , 30.1 , 34.8 , 553.4 , 21.4 ," 1,013.2 ", 22.9 , 196.7 , 443.9 , 0.7 , 4.6 , 47.1 , 50.0 , 32.9 , 29.7 , 27.2 , 66.1 , 26.1 , 41.7 , 3.7 , 188.4 , 227.1 , 129.6 , 2.1 , 215.1 , 3.1 , 0.5 , 31.7 , 8.8 , 514.9 , 0.6 , 0.3 , 18.6 , 166.5 , 285.3 , 528.9 , 18.5 , 0.1 , 239.0 , 137.1 , 27.7 , 30.6 , 301.1 ," 2,238.6 ", 0.0 , 41.4 , 7.7 ," 1,274.3 ", 0.1 , 14.8 , 48.3 , 31.7 , 164.0 , 495.4 , 368.9 , 104.4 , 1.4 , 281.9 , 50.8 , 257.7 ," 2,255.9 ", 154.0 , 0.4 , 1.0 , 0.8 , 1.2 , 0.3 , 1.6 , 97.8 , 144.5 , 125.8 , 0.6 , 132.1 , 19.8 , 52.0 , 19.0 , 2.6 , 157.1 , 730.2 , 368.3 , 213.4 , 428.7 , 3.4 , 17.7 , 88.0 , 60.7 , 71.3 , 52.2 , 504.4 , 20.3 , 7.5 , 74.5 , 0.6 , 10.7 , 59.0 , 414.7 , 46.3 , 0.1 , 405.7 , 757.7 , 6.2 , 595.8 , 543.9 ," 2,467.6 ", 31.1 , 190.0 , 1.2 , 116.7 , 518.9 , 184.5 , 211.7 , 309.3 
,,,,Lower uncertainty bound (f),,, 328.1 , 24.4 , 157.9 , 0.5 , 309.3 , 0.6 , 290.4 , 36.9 , 131.4 , 73.6 , 63.7 , 2.0 , 2.3 ," 1,132.3 ", 2.2 , 139.6 , 103.9 , 1.5 , 83.1 , 3.6 , 49.3 , 32.5 , 22.5 ," 1,238.4 ", 1.0 , 108.1 , 187.2 , 114.3 , 116.6 , 203.3 , 222.5 , 2.1 , 57.9 , 132.0 , 86.6 ," 8,872.6 ", 237.0 , 3.6 , 30.2 , 0.1 , 16.9 , 51.2 , 80.0 , 5.1 , 105.6 , 288.2 , 129.5 , 871.4 , 56.5 , 7.0 , 0.5 , 72.1 , 68.9 , 489.1 , 34.3 , 6.8 , 22.4 , 17.4 , 859.2 , 4.6 , 47.2 , 539.9 , 11.0 , 13.3 , 32.9 , 821.4 , 169.2 , 101.7 , 0.9 , 70.2 , 89.2 , 22.0 , 6.2 , 87.4 , 35.1 , 121.1 , 1.9 ," 9,940.6 "," 1,918.5 ", 347.7 , 277.1 , 28.7 , 34.0 , 539.2 , 19.7 ," 1,012.6 ", 22.5 , 181.5 , 353.1 , 0.7 , 4.1 , 43.8 , 43.1 , 32.6 , 27.6 , 23.3 , 51.8 , 20.1 , 41.6 , 3.7 , 144.0 , 201.7 , 122.5 , 1.9 , 175.5 , 3.0 , 0.5 , 23.7 , 8.7 , 466.2 , 0.5 , 0.2 , 15.9 , 153.4 , 226.4 , 356.5 , 15.9 , 0.1 , 223.6 , 135.1 , 27.2 , 28.6 , 222.6 ," 1,803.8 ", 0.0 , 40.6 , 5.7 ," 1,146.4 ", 0.1 , 14.0 , 43.0 , 29.6 , 152.9 , 473.4 , 364.5 , 102.2 , 1.4 , 276.6 , 49.8 , 256.3 ," 2,154.5 ", 138.2 , 0.4 , 1.0 , 0.8 , 1.1 , 0.3 , 1.1 , 72.9 , 111.0 , 122.9 , 0.6 , 102.0 , 18.4 , 50.8 , 18.9 , 2.0 , 137.3 , 670.2 , 357.6 , 187.3 , 331.2 , 3.1 , 15.0 , 86.7 , 59.4 , 67.2 , 47.1 , 473.4 , 19.4 , 5.1 , 58.8 , 0.6 , 10.4 , 55.7 , 391.5 , 45.0 , 0.1 , 330.6 , 746.5 , 5.9 , 587.3 , 532.2 ," 2,413.0 ", 30.6 , 180.4 , 1.0 , 111.1 , 489.9 , 139.2 , 174.4 , 290.6 
,,,,Upper uncertainty bound (f),,, 792.2 , 29.6 , 186.0 , 0.7 , 478.2 , 0.7 , 300.0 , 54.9 , 136.8 , 75.8 , 72.8 , 2.1 , 2.8 ," 1,320.5 ", 2.3 , 147.4 , 106.8 , 1.9 , 136.3 , 6.9 , 101.4 , 39.2 , 29.8 ," 1,319.1 ", 1.0 , 116.5 , 301.1 , 197.5 , 200.9 , 326.5 , 227.7 , 3.4 , 88.1 , 207.8 , 93.4 ," 9,677.3 ", 255.2 , 7.5 , 53.2 , 0.1 , 19.4 , 53.3 , 83.7 , 6.4 , 107.6 , 469.7 , 337.7 ," 1,393.6 ", 57.0 , 12.4 , 0.5 , 83.9 , 76.8 , 510.9 , 41.1 , 9.4 , 41.8 , 18.2 ," 1,448.7 ", 5.5 , 48.0 , 573.0 , 17.3 , 22.9 , 47.1 , 829.2 , 297.8 , 107.8 , 1.0 , 83.0 , 145.9 , 32.9 , 8.8 , 160.1 , 53.8 , 139.7 , 1.9 ," 10,583.5 "," 2,127.5 ", 404.8 , 471.0 , 31.6 , 35.6 , 567.3 , 23.1 ," 1,064.9 ", 25.3 , 209.3 , 530.8 , 0.7 , 5.6 , 49.7 , 57.5 , 33.3 , 31.8 , 32.2 , 87.6 , 33.7 , 42.0 , 3.7 , 240.5 , 275.4 , 135.3 , 2.3 , 269.9 , 3.2 , 0.6 , 44.2 , 9.0 , 548.6 , 0.7 , 0.3 , 18.8 , 179.6 , 343.0 , 761.6 , 22.8 , 0.1 , 254.5 , 139.1 , 28.3 , 33.1 , 423.5 ," 2,651.0 ", 0.0 , 42.2 , 10.1 ," 1,402.5 ", 0.1 , 15.6 , 53.3 , 32.9 , 176.2 , 518.2 , 373.6 , 107.0 , 1.6 , 287.4 , 51.6 , 259.2 ," 2,338.2 ", 215.4 , 0.4 , 1.0 , 0.8 , 1.3 , 0.3 , 2.1 , 129.3 , 195.3 , 129.0 , 0.6 , 203.9 , 21.3 , 53.2 , 19.2 , 3.1 , 216.2 , 779.1 , 378.4 , 238.1 , 555.8 , 3.8 , 21.2 , 89.3 , 62.0 , 75.4 , 56.8 , 536.7 , 21.2 , 11.0 , 103.1 , 0.7 , 11.1 , 62.3 , 435.8 , 47.9 , 0.1 , 485.3 , 770.2 , 7.0 , 604.7 , 621.4 ," 2,525.2 ", 31.5 , 200.2 , 1.5 , 122.3 , 546.5 , 245.0 , 256.9 , 376.1 
,W001,I.,"Communicable, maternal, perinatal and nutritional conditions",,,, 346.5 , 1.6 , 51.7 , 0.0 , 261.1 , 0.1 , 39.7 , 1.8 , 6.5 , 2.3 , 11.2 , 0.5 , 0.2 , 554.8 , 0.3 , 3.1 , 5.9 , 0.4 , 67.0 , 2.0 , 26.4 , 0.9 , 20.7 , 238.2 , 0.1 , 2.7 , 151.0 , 93.9 , 82.9 , 159.1 , 10.5 , 1.0 , 45.8 , 119.7 , 7.6 , 958.4 , 35.4 , 2.7 , 25.4 , 0.0 , 1.5 , 2.3 , 7.7 , 0.4 , 3.1 , 213.4 , 66.8 , 768.3 , 2.2 , 4.8 , 0.1 , 18.0 , 16.3 , 86.3 , 9.7 , 5.4 , 19.1 , 0.5 , 760.5 , 1.0 , 2.2 , 31.6 , 7.0 , 9.7 , 3.2 , 34.9 , 137.4 , 4.7 , 0.2 , 31.2 , 72.8 , 19.3 , 2.0 , 59.9 , 11.9 , 2.1 , 0.1 ," 4,023.3 ", 500.0 , 54.9 , 123.5 , 2.5 , 2.2 , 18.0 , 3.7 , 125.7 , 3.9 , 23.0 , 316.0 , 0.2 , 0.5 , 8.2 , 23.0 , 0.9 , 3.0 , 19.7 , 50.0 , 4.2 , 1.2 , 0.3 , 111.1 , 175.4 , 27.8 , 0.4 , 149.0 , 0.2 , 0.1 , 17.8 , 0.6 , 71.7 , 0.1 , 0.0 , 3.4 , 33.7 , 199.2 , 216.1 , 12.9 , 0.0 , 109.1 , 9.0 , 0.8 , 6.8 , 224.3 ," 1,559.6 ", 0.0 , 2.3 , 0.6 , 590.3 , 0.0 , 2.9 , 25.4 , 6.2 , 50.2 , 172.9 , 12.8 , 7.2 , 0.2 , 14.3 , 2.3 , 10.7 , 105.7 , 113.4 , 0.1 , 0.1 , 0.2 , 0.3 , 0.0 , 0.8 , 15.8 , 80.4 , 2.9 , 0.1 , 96.8 , 3.3 , 2.3 , 1.0 , 0.9 , 98.0 , 419.0 , 17.9 , 18.8 , 183.6 , 0.7 , 13.2 , 4.6 , 2.6 , 10.3 , 24.2 , 140.1 , 0.5 , 4.2 , 48.3 , 0.1 , 1.6 , 16.0 , 53.9 , 12.6 , 0.0 , 287.2 , 27.6 , 1.0 , 46.3 , 369.8 , 154.5 , 2.4 , 47.2 , 0.3 , 16.3 , 120.2 , 87.0 , 162.1 , 242.8 
,W002,,A.,Infectious and parasitic diseases,,, 138.0 , 0.5 , 17.7 , 0.0 , 125.6 , 0.0 , 15.2 , 0.7 , 1.8 , 0.6 , 3.7 , 0.4 , 0.1 , 260.3 , 0.2 , 2.2 , 1.6 , 0.1 , 36.2 , 1.0 , 10.7 , 0.4 , 17.3 , 100.6 , 0.0 , 0.7 , 85.8 , 52.3 , 41.6 , 103.2 , 3.7 , 0.6 , 30.4 , 73.5 , 2.1 , 435.9 , 15.3 , 1.3 , 18.2 , 0.0 , 0.5 , 0.4 , 0.9 , 0.1 , 0.4 , 136.3 , 26.9 , 444.7 , 0.4 , 2.9 , 0.0 , 9.8 , 7.5 , 31.1 , 4.5 , 3.3 , 10.5 , 0.2 , 425.3 , 0.6 , 0.4 , 11.5 , 5.0 , 5.1 , 1.2 , 11.8 , 91.6 , 0.8 , 0.1 , 10.6 , 39.9 , 10.3 , 1.1 , 35.0 , 5.3 , 0.6 , 0.0 ," 1,857.0 ", 243.5 , 16.3 , 40.9 , 0.2 , 1.1 , 5.6 , 1.8 , 22.7 , 1.1 , 7.9 , 230.7 , 0.1 , 0.1 , 3.0 , 11.2 , 0.3 , 1.1 , 17.3 , 26.8 , 1.7 , 0.5 , 0.1 , 48.9 , 122.3 , 15.8 , 0.2 , 74.9 , 0.0 , 0.1 , 9.3 , 0.1 , 21.3 , 0.1 , 0.0 , 1.7 , 12.1 , 137.4 , 112.5 , 11.3 , 0.0 , 49.8 , 2.1 , 0.2 , 2.5 , 117.5 , 974.5 , 0.0 , 0.6 , 0.3 , 254.4 , 0.0 , 1.5 , 13.9 , 2.6 , 20.1 , 78.6 , 2.7 , 2.6 , 0.1 , 7.1 , 0.9 , 3.2 , 58.7 , 62.0 , 0.0 , 0.0 , 0.1 , 0.2 , 0.0 , 0.5 , 6.0 , 41.2 , 0.8 , 0.0 , 48.3 , 0.4 , 0.3 , 0.1 , 0.5 , 51.1 , 369.6 , 7.8 , 8.6 , 117.9 , 0.4 , 10.7 , 1.2 , 0.7 , 4.3 , 10.1 , 111.1 , 0.2 , 2.7 , 31.1 , 0.1 , 1.0 , 6.3 , 18.8 , 4.3 , 0.0 , 199.6 , 23.3 , 0.4 , 6.4 , 247.5 , 68.1 , 0.8 , 17.9 , 0.2 , 6.4 , 67.6 , 29.2 , 119.8 , 213.9 
,W003,,,1.,Tuberculosis,, 10.1 , 0.1 , 0.6 , 0.0 , 4.1 , -   , 0.8 , 0.3 , 0.0 , 0.0 , 0.8 , 0.0 , 0.0 , 76.7 , -   , 1.1 , 0.1 , 0.0 , 1.2 , 0.1 , 2.9 , 0.3 , 0.7 , 13.2 , 0.0 , 0.3 , 6.3 , 5.0 , 11.2 , 3.2 , 0.1 , 0.2 , 2.3 , 5.6 , 0.7 , 218.0 , 3.1 , 0.1 , 1.9 , 0.0 , 0.1 , 0.2 , 0.0 , 0.0 , 0.1 , 12.4 , 3.2 , 32.7 , 0.0 , 0.9 , 0.0 , 1.5 , 3.4 , 2.2 , 0.5 , 0.2 , 2.4 , 0.1 , 49.1 , 0.0 , 0.1 , 0.9 , 0.5 , 0.6 , 0.6 , 0.5 , 8.8 , 0.1 , -   , 1.5 , 3.7 , 0.4 , 0.1 , 5.3 , 0.8 , 0.3 , 0.0 , 309.0 , 100.4 , 2.0 , 2.7 , 0.0 , 0.0 , 0.5 , 0.0 , 4.2 , 0.0 , 2.9 , 28.1 , 0.0 , 0.0 , 0.9 , 1.4 , 0.2 , 0.0 , 0.7 , 1.7 , 0.1 , 0.3 , 0.0 , 7.3 , 6.2 , 4.0 , 0.0 , 7.1 , 0.0 , 0.0 , 1.7 , 0.0 , 2.8 , 0.0 , 0.0 , 0.6 , 2.7 , 11.7 , 9.5 , 0.8 , 0.0 , 6.2 , 0.1 , 0.0 , 0.4 , 4.7 , 77.8 , 0.0 , 0.0 , 0.0 , 62.3 , 0.0 , 0.1 , 2.6 , 0.8 , 5.7 , 39.6 , 0.9 , 0.4 , 0.0 , 4.2 , 0.7 , 2.1 , 39.2 , 6.5 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.1 , 1.1 , 6.0 , 0.4 , 0.0 , 5.2 , 0.1 , 0.1 , 0.0 , 0.1 , 3.4 , 41.5 , 0.5 , 1.7 , 19.6 , 0.0 , 0.9 , 0.1 , 0.0 , 0.9 , 2.3 , 11.2 , 0.1 , 0.8 , 4.8 , 0.0 , 0.0 , 0.3 , 3.9 , 0.5 , 0.0 , 17.3 , 10.9 , 0.1 , 0.5 , 18.3 , 0.8 , 0.1 , 4.1 , 0.0 , 0.7 , 18.3 , 2.2 , 6.8 , 8.0 
,W004,,,2.,STDs excluding HIV,, 1.3 , 0.0 , 0.5 , 0.0 , 0.9 , -   , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 3.5 , 0.0 , 0.0 , 0.0 , -   , 0.4 , 0.0 , 0.0 , -   , 0.0 , 0.5 , -   , 0.0 , 1.3 , 0.3 , 0.2 , 0.4 , 0.0 , 0.0 , 0.1 , 0.4 , 0.0 , 2.6 , 0.1 , 0.0 , 0.1 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.9 , 1.3 , 1.9 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 2.5 , 0.0 , 0.0 , 0.1 , 0.0 , 14.8 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.7 , -   , -   , 0.0 , 0.2 , 0.2 , 0.0 , 0.5 , 0.0 , 0.0 , -   , 46.4 , 3.4 , 0.1 , 0.7 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.9 , -   , 0.0 , 0.0 , 0.3 , 0.0 , 0.0 , 0.0 , 0.7 , 0.1 , 0.0 , -   , 0.4 , 0.6 , 0.1 , 0.0 , 0.7 , -   , 0.0 , 0.2 , 0.0 , 0.1 , 0.0 , -   , 0.0 , 0.2 , 0.5 , 2.4 , 0.0 , 0.0 , 1.1 , 0.0 , 0.0 , 0.0 , 1.4 , 5.4 , 0.0 , 0.0 , 0.0 , 12.1 , 0.0 , 0.0 , 0.4 , 0.0 , 0.1 , 0.2 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.1 , 0.7 , -   , -   , 0.0 , 0.0 , -   , 0.1 , 0.0 , 0.4 , 0.0 , -   , 0.8 , 0.0 , 0.0 , 0.0 , 0.0 , 0.3 , 1.8 , 0.0 , 0.1 , 0.3 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.3 , 0.1 , -   , 0.2 , 0.1 , 0.0 , 0.0 , 0.6 , 0.1 , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.1 , 4.4 , 0.1 , 0.0 , 0.1 , 0.0 , 0.1 , 1.0 , 0.2 , 0.4 , 0.2 
,W005,,,,a.,Syphilis, 0.9 , 0.0 , 0.2 , 0.0 , 0.7 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 2.2 , -   , -   , -   , -   , 0.3 , 0.0 , 0.0 , -   , 0.0 , 0.2 , -   , 0.0 , 1.1 , 0.2 , 0.1 , 0.2 , 0.0 , 0.0 , 0.1 , 0.3 , 0.0 , 2.6 , 0.1 , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.7 , 0.8 , 1.4 , -   , 0.0 , -   , 0.0 , 0.0 , 0.9 , 0.0 , 0.0 , 0.1 , -   , 14.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.6 , -   , -   , 0.0 , 0.1 , 0.2 , 0.0 , 0.3 , 0.0 , 0.0 , -   , 35.6 , 1.3 , 0.1 , 0.4 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.7 , -   , 0.0 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.6 , 0.0 , 0.0 , -   , 0.2 , 0.5 , 0.0 , 0.0 , 0.5 , -   , -   , 0.1 , 0.0 , 0.0 , -   , -   , 0.0 , 0.1 , 0.3 , 1.4 , 0.0 , 0.0 , 0.6 , 0.0 , -   , 0.0 , 1.1 , 3.9 , -   , 0.0 , 0.0 , 11.4 , -   , 0.0 , 0.3 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.1 , 0.6 , -   , -   , 0.0 , -   , -   , 0.1 , 0.0 , 0.2 , -   , -   , 0.6 , -   , -   , -   , 0.0 , 0.3 , 1.5 , 0.0 , 0.1 , 0.3 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.2 , 0.1 , -   , 0.0 , 0.2 , 0.1 , 0.0 , -   , 0.8 , 0.0 , 0.0 , 0.0 , 3.8 , 0.0 , 0.0 , 0.1 , -   , 0.0 , 0.7 , 0.2 , 0.3 , 0.1 
,W006,,,,b.,Chlamydia, 0.1 , -   , 0.0 , -   , 0.0 , -   , -   , -   , -   , -   , -   , -   , -   , 0.9 , -   , -   , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , -   , -   , -   , -   , 0.0 , 0.1 , 0.0 , -   , 0.0 , -   , -   , -   , 0.2 , -   , 0.0 , 0.0 , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , -   , -   , -   , 5.4 , 0.9 , 0.0 , 0.0 , -   , -   , -   , -   , -   , -   , -   , 0.0 , -   , -   , -   , 0.1 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , -   , -   , 0.0 , 0.0 , 0.3 , 0.0 , -   , 0.3 , -   , -   , -   , 0.0 , 0.0 , -   , -   , -   , 0.3 , -   , -   , 0.0 , -   , 0.0 , -   , -   , -   , -   , -   , -   , -   , -   , 0.0 , -   , -   , -   , -   , -   , -   , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , -   , -   , 0.1 , 0.0 , 0.0 , 0.0 
,W007,,,,c.,Gonorrhoea, 0.0 , -   , 0.0 , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , -   , -   , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , -   , -   , -   , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , -   , -   , 0.2 , -   , 0.0 , 0.0 , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , 0.1 , 0.0 , -   , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , -   , 0.0 , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , -   , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , -   , 0.0 , -   , -   , -   , -   , -   , 0.0 , -   , -   , -   , -   , -   , -   , -   , 0.0 , -   , -   , 0.0 , -   , -   , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
